Latitude (deg),Longitude (deg),Altitude (m),Time (s)
48.8512367313032,2.36106011035098,-0.000344444066286087,666.1
48.8512234207357,2.36106189788781,-0.00036056712269783,666.2
48.8512101094456,2.36106368560052,-0.000376344658434391,666.3
48.8511967974297,2.36106547314695,-0.000391772948205471,666.4
48.8511834846969,2.36106726089508,-0.000406856648623943,666.5
48.8511701712719,2.36106904935518,-0.000421600416302681,666.6
48.8511568570857,2.36107083719312,-0.000435993075370789,666.7
48.8511435421838,2.36107262523268,-0.000450041145086288,666.8
48.8511302265458,2.36107441326559,-0.000463742762804031,666.9
48.8511169102243,2.36107620203533,-0.000477100722491741,667
48.8511035931694,2.36107799071883,-0.000490112230181694,667.1
48.8510902753678,2.3610797789631,-0.000502773560583591,667.2
48.8510769568693,2.36108156776144,-0.000515090301632881,667.3
48.8510636376072,2.36108335612312,-0.000527059659361839,667.4
48.8510503176351,2.36108514465858,-0.00053868442773819,667.5
48.8510369969658,2.36108693374848,-0.000549962744116783,667.6
48.8510236755771,2.361088722935,-0.000560897402465343,667.7
48.8510103535001,2.36109051275348,-0.000571482814848423,667.8
48.8509970306942,2.36109230259081,-0.000581725500524044,667.9
48.8509837070913,2.36109409134999,-0.000591615214943886,668
48.8509703828106,2.36109588084614,-0.000601159408688545,668.1
48.8509570577903,2.36109767025617,-0.000610358081758022,668.2
48.8509437320578,2.36109945994731,-0.000619210302829742,668.3
48.850930405629,2.36110125008595,-0.000627714209258556,668.4
48.8509170784796,2.36110304042816,-0.000635875388979912,668.5
48.8509037505658,2.36110483022575,-0.000643685460090637,668.6
48.850890421931,2.36110662012252,-0.000651148147881031,668.7
48.8508770926026,2.36110841049235,-0.000658262521028519,668.8
48.850863762519,2.36111020050357,-0.000665032304823399,668.9
48.8508504317156,2.36111199061145,-0.000671454705297947,669
48.8508371002236,2.36111378135192,-0.000677529722452164,669.1
48.8508237680022,2.3611155721101,-0.000683258287608624,669.2
48.8508104350146,2.36111736232613,-0.000688637606799603,669.3
48.8507971013465,2.36111915320105,-0.000693670473992825,669.4
48.8507837669093,2.36112094353177,-0.000698354095220566,669.5
48.8507704317665,2.36112273414461,-0.000702690333127975,669.6
48.85075709592,2.36112452520456,-0.000706678256392479,669.7
48.8507437593594,2.36112631646803,-0.000710321590304375,669.8
48.8507304221031,2.36112810825733,-0.000713617540895939,669.9
48.8507170840822,2.3611298994513,-0.000716561451554298,670
48.8507037453059,2.36113169028701,-0.00071916077286005,670.1
48.8506904058408,2.36113348175524,-0.000721410848200321,670.2
48.850677065646,2.36113527324135,-0.000723314471542835,670.3
48.8506637247402,2.36113706490309,-0.000724869780242443,670.4
48.8506503831358,2.3611388571186,-0.000726074911653996,670.5
48.8506370408109,2.36114064943092,-0.000726933591067791,670.6
48.8506236977652,2.36114244184006,-0.000727443024516106,670.7
48.8506103539565,2.36114423362558,-0.000727604143321514,670.8
48.8505970094262,2.36114602561693,-0.000727416016161442,670.9
48.8505836641626,2.36114781759791,-0.000726883299648762,671
48.8505703181916,2.36114960978277,-0.000725998543202877,671.1
48.8505569715174,2.3611514024937,-0.00072476826608181,671.2
48.8505436240852,2.36115319460831,-0.000723187811672688,671.3
48.8505302759285,2.36115498690126,-0.000721259042620659,671.4
48.8505169270731,2.36115677974753,-0.000718980096280575,671.5
48.8505035775392,2.36115857341109,-0.000716353766620159,671.6
48.8504902272806,2.36116036706273,-0.000713379122316837,671.7
48.8504768762202,2.36116215947895,-0.000710055232048035,671.8
48.8504635244434,2.36116395210072,-0.000706382095813751,671.9
48.8504501719832,2.36116574543114,-0.000702361576259136,672
48.8504368188018,2.36116753885843,-0.000697990879416466,672.1
48.8504234648882,2.36116933219852,-0.000693268142640591,672.2
48.8504101102506,2.36117112566384,-0.000688200816512108,672.3
48.850396754881,2.36117291919948,-0.00068278331309557,672.4
48.8503833988016,2.36117471285845,-0.000677014701068401,672.5
48.8503700419888,2.36117650658785,-0.000670897774398327,672.6
48.8503566844431,2.36117830025829,-0.000664432533085346,672.7
48.8503433261763,2.36118009402555,-0.000657618977129459,672.8
48.8503299672304,2.36118188861051,-0.000650450587272644,672.9
48.8503166075525,2.36118368318357,-0.000642934814095497,673
48.8503032471527,2.36118547777864,-0.000635069794952869,673.1
48.8502898859799,2.36118727166819,-0.000626856461167336,673.2
48.8502765240757,2.36118906530762,-0.000618294812738895,673.3
48.8502631615115,2.361190860193,-0.000609382055699825,673.4
48.8502497982475,2.36119265563154,-0.000600118190050125,673.5
48.850236434188,2.36119444990863,-0.000590505078434944,673.6
48.8502230694168,2.36119624447443,-0.000580543652176857,673.7
48.8502097039449,2.36119803948246,-0.00057023111730814,673.8
48.8501963377528,2.361199834698,-0.000559567473828793,673.9
48.8501829708366,2.36120162989976,-0.00054855365306139,674
48.8501696031905,2.36120342512502,-0.000537191517651081,674.1
48.8501562348133,2.36120522036587,-0.000525481067597866,674.2
48.8501428656924,2.36120701524785,-0.000513419508934021,674.3
48.850129495881,2.3612088107636,-0.000501005910336971,674.4
48.8501161253383,2.36121060629538,-0.000488241203129292,674.5
48.8501027540829,2.36121240200514,-0.000475125387310982,674.6
48.8500893821274,2.36121419826783,-0.000461661256849766,674.7
48.8500760094495,2.36121599462755,-0.000447841361165047,674.8
48.8500626360071,2.3612177903627,-0.00043367687612772,674.9
48.8500492618502,2.36121958630505,-0.000419161282479763,675
48.8500358870053,2.36122138295588,-0.000404289923608303,675.1
48.8500225113954,2.36122317898173,-0.000389071181416512,675.2
48.8500091350616,2.36122497503108,-0.000373507849872112,675.3
48.8499957580388,2.36122677181705,-0.000357583165168762,675.4
48.8499823802923,2.36122856867162,-0.000341309234499931,675.5
48.849969001814,2.36123036546726,-0.000324688851833344,675.6
48.8499556225819,2.36123216182246,-0.000307717360556126,675.7
48.8499422426367,2.36123395835676,-0.000290391966700554,675.8
48.8499288619911,2.36123575544347,-0.000272716395556927,675.9
48.8499154806229,2.36123755262722,-0.000254688784480095,676
48.8499020985319,2.36123934990806,-0.000236307270824909,676.1
48.8498887157495,2.36124114782392,-0.000217574648559093,676.2
48.8498753322059,2.36124294502969,-0.00019849743694067,676.3
48.8498619479195,2.3612447419903,-0.000179066322743893,676.4
48.8498485629261,2.36124653947501,-0.00015928503125906,676.5
48.8498351772483,2.3612483376225,-0.000139147043228149,676.6
48.8498217908127,2.36125013521666,-0.000118658877909184,676.7
48.8498084036252,2.36125193238114,-9.78447496891022E-05,676.8
48.8497950161228,2.36125373077375,-7.66413286328316E-05,676.9
48.849781639561,2.36125566624026,-5.50225377082825E-05,677
48.8497683468851,2.36125849579865,-3.28542664647102E-05,677.1
48.8497552743056,2.36126306415779,-1.04326754808426E-05,677.2
48.8497426155672,2.36126975760883,-5.20236790180206E-06,677.3
48.8497305195042,2.36127844024306,-1.42501667141914E-05,677.4
48.8497189933688,2.3612885674504,-2.28052958846092E-05,677.5
48.849707736731,2.36129935529254,-3.09441238641739E-05,677.6
48.8496965167313,2.36131023129217,-3.87290492653847E-05,677.7
48.8496852967317,2.36132110729181,-4.61144372820854E-05,677.8
48.8496740772033,2.36133198283465,-5.31533733010292E-05,677.9
48.8496628575138,2.361342857996,-5.98914921283722E-05,678
48.8496516378436,2.36135373321401,-6.62766396999359E-05,678.1
