Latitude (deg),Longitude (deg),Altitude (m),Time (s)
-9.47E-07,0.00017966,0,0
-1.24274896397132E-06,0.000202115921335359,-1.46869570016861E-06,1
-2.12999585588411E-06,0.000269483685341449,0,2
-3.79000191701301E-06,0.000359300080825948,0,3
-5.92002001986563E-06,0.000449106691416859,-9.31322574615479E-10,4
-8.52000308001428E-06,0.000538901089779416,0,5
-1.1600020159625E-05,0.00062868050265785,0,6
-1.5199953197775E-05,0.000718440833038522,0,7
-1.91999754980749E-05,0.000808184450280934,-9.31322574615479E-10,8
-2.369998518382E-05,0.000897904704598295,9.31322574615479E-10,9
-2.8600200193884E-05,0.000987604263815489,0,10
-3.41000342204403E-05,0.00107726951991289,9.31322574615479E-10,11
-4.00001196790777E-05,0.00116690967563799,0,12
-4.64000748035142E-05,0.00125651598534929,0,13
-5.32004291728486E-05,0.00134609319275948,-9.31322574615479E-10,14
-6.05999610447478E-05,0.0014356235286625,-9.31322574615479E-10,15
-6.84000290491644E-05,0.00152512031308349,-9.31322574615479E-10,16
-7.66997903029065E-05,0.00161457273994536,-9.31322574615479E-10,17
-8.54002658844222E-05,0.00170398758266256,9.31322574615479E-10,18
-9.46004416615054E-05,0.00179335306372264,-9.31322574615479E-10,19
-0.00010430730175148,0.00188266565110653,-9.31322574615479E-10,20
-0.000114467297639424,0.00197192849784716,-9.31322574615479E-10,21
-0.000125097289685343,0.00206113732687879,0,22
-0.000136196359828388,0.00215028977080298,0,23
-0.000147766421365078,0.00223938311612058,0,24
-0.000159805440282584,0.0023284151316806,-9.31322574615479E-10,25
-0.000172313485339274,0.0024173833249312,0,26
-0.000185290488090381,0.00250628522464174,-9.31322574615479E-10,27
-0.000198736521738221,0.0025951183285796,-9.31322574615479E-10,28
-0.000212649559423974,0.00268388044998216,-9.31322574615479E-10,29
-0.000227030659291073,0.00277256893439018,-9.31322574615479E-10,30
-0.000241879574313031,0.00286118132002807,0,31
-0.00025719460602964,0.00294971539659991,-9.31322574615479E-10,32
-0.000272976646676354,0.00303816851711858,0,33
-0.000289224818986446,0.00312653832591835,0,34
-0.000305938850359925,0.00321482236569905,0,35
-0.000323117860973837,0.00330301829955001,-1.86264514923096E-09,36
-0.000340760787659522,0.00339112382854641,-9.31322574615479E-10,37
-0.000358867926742111,0.00347913638705504,0,38
-0.000377439936476746,0.003567053320713,0,39
-0.00039647404114109,0.0036548726842004,0,40
-0.00041597108975592,0.00374259178386414,-9.31322574615479E-10,41
-0.000435930012886357,0.00383020834056598,-9.31322574615479E-10,42
-0.000456351133892958,0.0039177197460387,9.31322574615479E-10,43
-0.000477233165277388,0.00400512376626953,9.31322574615479E-10,44
-0.000498575268877808,0.00409241807399803,9.31322574615479E-10,45
-0.00052037732007136,0.00417960016310917,0,46
-0.000542638245062999,0.00426666776488678,9.31322574615479E-10,47
-0.000565358399953792,0.00435361824460211,0,48
-0.000588536472527093,0.00444044940198645,-9.31322574615479E-10,49
-0.000612172570787576,0.0045271586453683,-9.31322574615479E-10,50
-0.000636264431162104,0.00461374404054967,-9.31322574615479E-10,51
-0.000660812697769203,0.00470020286179872,0,52
-0.000685816692954322,0.00478653273222443,0,53
-0.000711274681753278,0.0048727315856171,0,54
-0.000737187703186681,0.00495879655103843,-9.31322574615479E-10,55
-0.000763552853123769,0.005044725928158,0,56
-0.000790370884425814,0.0051305169184141,0,57
-0.000817641909983624,0.00521616689145304,-1.86264514923096E-09,58
-0.000845363039582554,0.00530167418021532,-9.31322574615479E-10,59
-0.000873534103715753,0.00538703626322529,-9.31322574615479E-10,60
-0.000902156119207071,0.00547225020117751,0,61
-0.00093122620794232,0.00555731435140586,-9.31322574615479E-10,62
-0.000960744187449713,0.00564222618727433,-9.31322574615479E-10,63
-0.000990709286915056,0.00572698336194185,0,64
-0.001021120425356,0.00581158363705111,0,65
-0.00105197740712575,0.00589602448106034,-1.86264514923096E-09,66
-0.00108327946666571,0.00598030353573951,-9.31322574615479E-10,67
-0.00111502552032458,0.00606441857321761,-9.31322574615479E-10,68
-0.00114721361048669,0.00614836770241716,0,69
-0.00117984473176014,0.00623214790613612,0,70
-0.0012129169255799,0.00631575728400603,-9.31322574615479E-10,71
-0.00124642876024823,0.00639919376911629,-9.31322574615479E-10,72
-0.00128038019480365,0.00648245471843754,0,73
-0.00131476993592725,0.00656553798874945,-1.86264514923096E-09,74
-0.00134959710675529,0.0066484412877128,9.31322574615479E-10,75
-0.00138486110940205,0.00673116218892986,-9.31322574615479E-10,76
-0.00142056037132361,0.00681369868321049,-9.31322574615479E-10,77
-0.00145669464214995,0.00689604818318425,0,78
-0.00149326245211164,0.00697820864773348,0,79
-0.00153026261965907,0.0070601779077057,-9.31322574615479E-10,80
-0.0015676945022715,0.00714195354613614,-1.86264514923096E-09,81
-0.00160555694023758,0.00722353337418821,-1.86264514923096E-09,82
-0.00164384889522083,0.00730491516688579,-9.31322574615479E-10,83
-0.00168256882475714,0.00738609691164322,9.31322574615479E-10,84
-0.00172171684264991,0.00746707584318501,-1.86264514923096E-09,85
-0.00176129103592192,0.00754785012925627,-1.86264514923096E-09,86
-0.00180129030907043,0.00762841756622691,-2.79396772384644E-09,87
-0.00184171315000232,0.00770877614292919,0,88
-0.00188255967573577,0.00778892305644098,-9.31322574615479E-10,89
-0.0019238283481956,0.00786885631454601,-1.86264514923096E-09,90
-0.00196551771198153,0.00794857389602061,-1.86264514923096E-09,91
-0.00200762661842433,0.00802807360979333,-1.86264514923096E-09,92
-0.00205015359074655,0.00810735345125397,0,93
-0.00209309794748221,0.00818641099483096,0,94
-0.00213645892472411,0.00826524384324074,-9.31322574615479E-10,95
-0.0021802342983462,0.00834385039746048,-9.31322574615479E-10,96
-0.00222442405344211,0.00842222785400402,-2.79396772384644E-09,97
-0.00226902641505687,0.00850037437304203,-9.31322574615479E-10,98
-0.00231403940532341,0.00857828824377775,-9.31322574615479E-10,99
-0.00235946233944544,0.00865596702190597,-1.86264514923096E-09,100
-0.00240529453958725,0.00873340824873865,-1.86264514923096E-09,101
-0.0024515348866862,0.00881060971241386,-9.31322574615479E-10,102
-0.00249818062733553,0.00888757017529217,-9.31322574615479E-10,103
-0.00254523197931626,0.00896428663532385,-9.31322574615479E-10,104
-0.00259268691992076,0.0090407574288008,-1.86264514923096E-09,105
-0.00264054405166091,0.00911698052698635,-9.31322574615479E-10,106
-0.00268880296067047,0.00919295327580189,9.31322574615479E-10,107
-0.00273746154909309,0.00926867407481926,-9.31322574615479E-10,108
-0.00278651847845238,0.00934414085260812,-9.31322574615479E-10,109
-0.00283597236577137,0.0094193515714517,-1.86264514923096E-09,110
-0.00288582184324779,0.00949430417307269,-9.31322574615479E-10,111
-0.00293606600815565,0.00956899630110442,-1.86264514923096E-09,112
-0.00298670302664811,0.00964342621259251,-9.31322574615479E-10,113
-0.00303773175131804,0.0097175917029435,-9.31322574615479E-10,114
-0.00308915082832563,0.00979149070447839,-9.31322574615479E-10,115
-0.00314095911941963,0.0098651210063344,-1.86264514923096E-09,116
-0.00319315432978188,0.00993848118845396,0,117
-0.00324573531460843,0.0100115690554806,0,118
-0.00329870139414838,0.0100843820535969,-1.86264514923096E-09,119
-0.00335205028045779,0.0101569187910165,0,120
-0.0034057806512678,0.0102291771776525,-9.31322574615479E-10,121
-0.0034598915086299,0.0103011548796311,0,122
-0.00351438089524852,0.0103728502760834,-9.31322574615479E-10,123
-0.00356924716475787,0.0104442615122625,0,124
-0.0036244891534472,0.0105153863845512,-9.31322574615479E-10,125
-0.00368010617440791,0.0105862222997335,-9.31322574615479E-10,126
-0.00373609532438014,0.0106567683765259,-9.31322574615479E-10,127
-0.00379245543563663,0.0107270224030943,-1.86264514923096E-09,128
-0.00384918472454883,0.010796982644628,-9.31322574615479E-10,129
-0.00390628261386078,0.0108666463979721,-1.86264514923096E-09,130
-0.00396374671484253,0.0109360124082608,-9.31322574615479E-10,131
-0.00402157585105458,0.0110050784590651,0,132
-0.00407976824557042,0.0110738428100524,0,133
-0.00413832163239051,0.0111423041434499,-9.31322574615479E-10,134
-0.0041972353947385,0.0112104597538714,-9.31322574615479E-10,135
-0.00425650824854409,0.0112783074752414,9.31322574615479E-10,136
-0.00431613786138907,0.011345846052305,-9.31322574615479E-10,137
-0.00437612204023885,0.0114130741346512,-2.79396772384644E-09,138
-0.00443646007455052,0.0114799890556115,0,139
-0.00449715019366183,0.0115465890694083,0,140
-0.00455819014137441,0.0116128728975005,-1.86264514923096E-09,141
-0.0046195786679557,0.0116788383434293,-1.86264514923096E-09,142
-0.0046813145785938,0.0117444831310302,-2.79396772384644E-09,143
-0.00474339558707488,0.011809806023963,0,144
-0.00480581943177723,0.0118748057487227,0,145
-0.00486858589836594,0.0119394791126858,-1.86264514923096E-09,146
-0.00493169172210069,0.0120038258189383,-9.31322574615479E-10,147
-0.00499513616163142,0.0120678431451815,-9.31322574615479E-10,148
-0.00505891697014066,0.0121315298399328,-9.31322574615479E-10,149
-0.00512303240107187,0.0121948841481039,-9.31322574615479E-10,150
-0.00518748170572312,0.0122579033269767,-1.86264514923096E-09,151
-0.00525226163520138,0.012320587141094,-2.79396772384644E-09,152
-0.00531737194223274,0.0123829323162588,-1.86264514923096E-09,153
-0.00538280889008618,0.0124449391489898,-9.31322574615479E-10,154
-0.00544857269747427,0.0125066038540638,-1.86264514923096E-09,155
-0.00551466017964799,0.0125679261832314,-1.86264514923096E-09,156
-0.00558107053188652,0.0126289033866828,-9.31322574615479E-10,157
-0.00564780055163786,0.0126895352850361,-9.31322574615479E-10,158
-0.00571484996121713,0.0127498185313005,-1.86264514923096E-09,159
-0.00578221601503754,0.0128097524577944,-1.86264514923096E-09,160
-0.00584989698006917,0.0128693353070197,-2.79396772384644E-09,161
-0.00591789111456348,0.012928565304195,-9.31322574615479E-10,162
-0.00598619619469351,0.0129874412532284,0,163
-0.00605481140535407,0.0130459603125302,-1.86264514923096E-09,164
-0.00612373359633861,0.0131041223524753,-1.86264514923096E-09,165
-0.00619296144753045,0.0131619251091238,-1.86264514923096E-09,166
-0.00626249372218703,0.0132193662162221,-1.86264514923096E-09,167
-0.00633232679533238,0.0132764461558199,-2.79396772384644E-09,168
-0.00640246072704295,0.0133331609826478,-9.31322574615479E-10,169
-0.00647289199708997,0.0133895110788527,-1.86264514923096E-09,170
-0.00654362014748026,0.0134454930783848,-9.31322574615479E-10,171
-0.00661464169779767,0.0135011073857747,-2.79396772384644E-09,172
